53,M,25,0,96931,24,3310,34.464574949836525,124.37536879921944,14,8
54,M,50,1,56723,73,2875,34.45226758426544,125.58579403141188,11,31
55,F,35,12,55303,4,1966,41.3899055873766,124.27551656580454,9,23
56,M,35,20,60440,81,1894,42.92681485184211,126.9505853207632,18,1
57,M,18,19,30350,35,2085,33.39411753119013,127.93322907619347,11,20
58,M,25,2,30303,40,1813,36.98157233312004,130.79337650159118,23,18
59,F,50,1,55413,72,907,39.86446499145215,131.80087896494632,20,24
60,M,50,1,72118,57,1971,39.034476258949454,124.25530007570211,5,12
61,M,25,17,95122,53,2905,41.62561277079697,129.3622740268529,28,16
62,F,35,3,98105,98,3615,38.54603110183897,126.60535098069859,4,27
63,M,18,4,54902,71,1936,33.68740734810797,128.41565458556232,18,2
64,M,18,1,53706,71,382,41.77559634621438,126.35289394287254,8,30
65,M,35,12,55803,59,475,34.12148727977215,131.41238283908052,26,15
66,M,25,18,57706,72,645,38.672392767789624,124.31407966392428,31,23
67,F,50,5,60181,39,2631,41.15096164771626,131.671114981372,18,7
68,M,18,4,53706,42,208,35.98059018995334,130.38391375695576,25,1
69,F,25,1,02143,63,3899,40.1656714597529,126.732651403772,2,26
70,M,18,4,53703,3,930,34.194440805241676,129.8998863811726,6,7
71,M,25,14,95008,25,3388,38.011673879634415,131.9547614643625,2,17
72,F,45,0,55122,59,384,42.244848189880244,124.19960278049157,12,10
73,M,18,4,53706,22,589,38.74829209598643,130.23824199687624,17,2
74,M,35,14,94530,66,804,38.90931827384733,128.20213447119056,18,23
75,F,1,10,01748,95,306,35.470952884447385,125.53597052321541,30,12
76,M,35,7,55413,66,2030,40.42540395005163,128.33977216945578,11,4
77,M,18,4,15321,45,2809,36.15291661940279,126.12745410015793,16,27
78,F,45,1,98029,57,1763,41.6591953668734,125.94918581632942,30,5
79,F,45,0,98103,10,3263,35.24519491685295,130.29744641635685,27,20
80,M,56,1,49327,19,930,34.97992911884485,124.63592074013891,26,26
81,F,25,0,60640,28,2236,34.09642892436244,130.0289061499472,5,3
82,M,25,17,48380,36,2370,38.26202056728817,124.61604679110395,11,3
83,F,25,2,94609,45,233,33.79401304079041,126.20993968351765,1,31
84,M,18,4,53140,11,2235,33.18282647464974,131.43870451941922,28,2
85,M,18,4,94945,83,2844,42.979928284412125,129.08953983431266,13,3
86,F,1,10,54467,57,252,40.36201304369457,125.16468111847341,12,27
87,M,25,14,48360,61,194,33.97241070123831,126.26076649096053,5,14
88,F,45,1,02476,19,521,39.45534862398198,124.28318551185916,12,1
89,F,56,9,85749,4,2885,39.510017459210786,124.99688672386115,2,17
90,M,56,13,85749,29,2767,38.91284834137842,127.0190248377751,5,28
91,M,35,7,07650,18,352,36.47564869056221,128.2302999915815,11,30
92,F,18,4,44243,55,3139,33.592399935450175,124.42651549573232,8,29
93,M,25,17,95825,9,1603,35.5605811973117,127.17012945214975,9,16
94,M,25,17,28601,87,3116,37.48603180786054,126.3628783164281,6,3
95,M,45,0,98201,73,982,33.16733040412661,131.1064760592993,14,4
96,F,25,16,78028,29,875,33.8383679190438,131.3825436821144,31,17
97,F,35,3,66210,88,1861,42.78266380408692,129.2363287831334,22,1
98,F,35,7,33547,93,3124,33.97975381327315,128.03797011182377,3,16
99,F,1,10,19390,94,1988,40.268114183374564,130.82100740687196,13,30
100,M,35,17,95401,43,2984,35.16020172231806,124.84511477037171,6,29
101,F,18,3,33314,14,1394,34.5587562057452,130.35863933536086,11,13
102,M,35,19,20871,92,3163,37.15727199897771,124.94146379816398,23,21
103,M,45,7,92104,87,486,42.21037797635496,126.10048181720599,26,11
104,M,25,12,00926,60,2585,36.24085556171905,127.65031664239031,12,7
105,M,45,12,90277,48,345,37.83474246767024,125.27645609580186,30,1
106,F,35,11,79101,39,1910,40.12051120699682,130.66604329075864,29,30
107,M,45,18,63129,51,700,36.264592728855185,129.58811255464684,22,2
108,M,25,12,30316,26,3464,33.43214923891797,131.58751548936291,17,11
109,M,45,15,92028,38,1730,37.436082290364865,129.07760164899966,23,9
110,M,25,2,90803,97,1576,40.28789832317212,129.83320393233603,5,2
111,M,35,15,55416,85,3436,41.174254578637004,131.76210954162067,24,11
112,M,25,16,97209,27,2072,35.9811765004142,127.56481238966197,20,20
113,M,18,12,37032,84,900,36.391198625783204,129.49082212556044,22,1
114,F,25,2,83712,30,546,35.97539137488806,131.22003018315857,30,3
115,M,25,17,28083,84,2369,38.28995403936037,126.04311903510798,20,20
116,M,25,17,55744,62,1814,35.9255419275644,127.7026835838616,5,29
117,M,25,17,33314,11,2059,34.408414944229776,130.00729934563623,18,24
118,M,35,17,22315,66,1165,41.98976849857759,125.72279514194179,9,1
119,F,1,10,77515,60,1775,38.72344005023837,124.1244606009091,11,3
120,M,25,11,27106,13,3230,40.32127472910575,131.31478782423534,2,23
121,M,35,7,75229,88,2955,40.30914679682154,129.13867741162946,12,16
122,F,18,4,94305,50,1334,36.70365862092241,131.35839494000226,28,22
123,M,35,9,67208,1,3471,35.72906717597558,131.15456385593313,27,16
124,M,56,7,91356,42,1381,34.24435692159954,125.82721283997157,30,18
125,M,45,14,01701,0,3330,36.909415627366336,129.61930914389237,5,22
126,M,18,9,98117,13,3021,33.91595374320295,128.62632997874374,16,15
127,F,45,3,01770,13,3581,34.42125949185708,130.14693502906968,29,21
128,M,56,6,37922,21,1160,36.99569023829282,127.10068583251555,5,13
129,M,25,11,20164,8,2509,40.0178653495647,124.99519648986966,19,10
130,M,35,17,50021,21,1743,38.662568100363856,127.08232893479753,16,10
131,M,18,4,06520,49,1035,41.118443831088854,124.69386381081463,16,12
132,M,25,17,99709,25,1204,34.04725590624433,126.15650979457939,5,28
133,F,25,0,55071,56,3102,42.47714232171131,127.00359092668147,5,31
134,M,25,0,66212,32,1755,41.227625540813584,131.11161311846283,25,20
135,M,18,4,20006,63,545,41.57600501045191,129.92175482620723,22,6
136,M,18,2,21202,1,2750,33.75256877047439,131.170777196278,27,2
137,F,45,6,78758,14,2748,34.8392300740204,127.52362597139813,12,11
138,M,18,20,22203,54,2656,39.884143736417485,129.10682902477444,26,30
139,F,25,20,45409,42,2975,33.45976040423283,124.594927017598,27,18
140,F,35,1,55107,90,658,40.45580207283749,127.72436111144088,7,8
141,M,35,13,62035,92,1364,40.95424166878772,129.9772611084518,19,13
142,M,25,7,10011,25,732,41.281147960476474,130.06368291700406,13,24
143,M,18,3,64043,4,3161,36.76815556451638,125.03761191825798,31,11
144,M,25,17,29401,15,2703,35.255422361101935,125.41812707135166,11,31
145,M,18,4,19081,52,1691,38.994750391915574,126.50171593450685,3,2
146,F,35,20,10954,56,1611,41.49745860535794,129.33675325303255,12,29
147,M,18,4,91360,76,1495,39.569811553257615,128.19100181155372,15,31
148,M,50,17,57747,70,129,33.71352871074873,126.66180059040701,8,10
149,M,25,1,29205,85,2972,33.59107093181066,128.50814863188,29,25
150,M,35,7,98144,45,2049,36.77729526244145,127.43564886007202,30,15
151,F,25,20,85013,31,314,34.8185056532797,127.57489717576522,26,5
152,M,18,4,48104,5,1564,42.48231257245712,124.29809928500501,24,11
153,M,1,10,51537,92,2371,39.56499702270344,124.50538552892992,13,2
154,M,50,20,94530,97,1229,41.80746146652065,129.40493658115355,8,20
155,M,35,12,07470,84,2178,36.04144557717069,131.11127760170135,16,29
156,F,45,7,14519,54,1820,41.172203577970436,127.20935104663529,18,27
157,M,35,16,12866,36,19,37.85364622015887,130.64225709519573,5,17
158,M,56,7,28754,95,1249,36.54520814573762,124.47391744837839,2,4
159,F,45,0,37922,29,1146,35.42107830709222,127.82355311706011,19,2
160,M,35,7,13021,30,717,36.41253891049978,128.54932300157162,5,15
161,M,45,16,98107-2117,91,2225,35.46779037003197,126.01731891842951,20,20
162,F,18,4,93117,86,2590,38.348934245921036,127.99276383321796,6,17
163,M,18,4,85013,28,3003,41.21011375533763,129.08386971596192,18,15
164,F,56,13,94566,71,526,38.36500134566519,128.1358076447598,17,24
165,M,18,16,98502,49,2218,34.5200190827491,125.42752230920031,6,31
166,M,18,4,92802,25,1381,41.50613029593001,130.439753235685,26,4
167,F,25,11,10022,7,1258,41.89415198323006,128.69451507091685,27,18
168,F,50,0,46970,64,3648,39.690021857962385,124.21881951483881,24,25
169,M,25,7,55439,16,3136,38.463808469311346,131.07798452962584,4,28
170,M,25,11,07002,36,411,42.95984971989323,128.6253690986713,14,22
171,F,50,17,55441,79,1649,40.28483004376092,124.61396515608982,13,2
172,M,25,3,07661,23,2492,38.94630810982754,130.65664081257532,1,6
173,M,25,0,45237,32,3322,42.87488084288018,126.00518531276198,22,16
174,M,25,16,21203,55,3265,34.00768152201852,125.64283044999279,13,16
175,F,25,2,95123,100,168,35.62765067822907,129.69977671287452,28,15
176,F,18,3,55016,35,2119,39.154332355154985,127.39692065509534,15,5
177,M,50,1,54016,31,3296,40.461574485759215,125.86803463174743,7,29
178,M,56,17,53705,14,951,40.341146910212636,131.84706599537225,1,2
179,M,25,0,02135,76,723,38.55469506950755,128.8101348072501,26,24
180,M,45,12,01603,14,3247,34.48928094201808,124.2274730838706,16,19
181,M,18,17,33186,1,1702,34.50827871950069,129.8332125843841,1,17
182,M,18,4,03052,24,2806,38.5958533599735,130.5111572755454,23,24
183,F,45,1,55407,83,1019,40.618719425806034,124.86520196281067,25,6
184,F,25,0,19001,7,2746,40.5113396934612,130.14682287749557,8,19
185,M,45,0,14468,55,2495,37.92379795595085,125.04717182873597,17,22
186,M,18,5,91767,56,2003,41.67128408655571,127.61361153632303,3,7
187,F,45,1,94061,28,1850,42.256927039142994,129.84317737384313,8,2
188,M,56,16,79930,99,992,39.90242754722962,130.5821145870249,23,8
189,M,18,0,60076,2,2684,38.834627536231935,131.91046765985243,16,11
190,M,25,17,55125,13,1312,36.6894580891341,131.67473257958972,9,4
191,M,18,4,04915,53,92,35.86592505989192,127.97151200346073,25,31
192,M,18,1,10977,70,1040,39.746074612833056,131.25073787312988,16,28
193,F,45,15,44106,73,1324,42.3139757238047,125.79850689229826,6,17
194,F,1,10,29146,87,3894,36.58725622680783,127.44451168192926,19,15
195,M,25,12,10458,72,3494,42.83087334875054,131.31622307327672,5,18
196,F,35,9,94587,20,1559,42.75786382354989,126.5370990436347,16,6
197,M,18,14,10023,17,3058,40.406404091602894,131.0298951722173,20,22
198,M,25,12,55108,49,2646,41.24755701800266,124.97119139625897,24,7
199,M,18,4,83706,1,1180,40.43452842314752,127.87088749534479,15,26
200,F,18,4,84321,38,2529,39.5221953381329,131.99243674560296,2,13
201,F,35,2,55117,3,2458,34.442173100814735,127.46347636810846,30,30
202,M,18,4,53706,85,2998,37.82297010477323,124.35668648108434,10,31
203,F,18,4,53715,86,2287,40.513715311074044,128.2259413379113,14,18
204,M,25,7,92123,63,3736,37.34497272738914,127.30261372776476,7,2
205,M,35,12,97333,21,429,39.90160093657165,129.2678667935818,6,11
206,M,25,17,20194,97,710,38.9677502464944,129.4158695506146,24,17
207,M,25,12,94115,79,3040,34.525753484121644,125.38778663184276,20,5
208,M,35,17,55432,12,1085,37.257125977839436,129.99591433740005,31,21
209,M,35,1,90048,22,2092,33.519134951308786,131.55876021039012,18,2
210,F,1,10,25801,34,1693,39.01252291434512,128.6478810200492,29,3
211,M,45,17,90620,58,643,35.57513530698485,130.0323301619561,21,11
212,M,25,16,53714,81,967,36.55763459371564,127.36385291850519,13,1
213,F,18,4,01609,80,3402,39.52435321962202,130.35112062033892,31,11
214,M,18,20,80218,37,277,34.26771038665327,124.3854134321794,5,16
215,M,35,14,92075,64,1117,33.08639944328814,125.29465726814537,4,29
216,M,45,13,52761,8,104,41.01119379998322,124.4705278215103,6,11
217,M,18,4,22903,66,2096,33.138976141619366,124.93808271648807,7,11
218,M,35,14,95822,93,161,33.47066023789552,126.09372311873713,18,19
219,F,25,4,55113,37,1328,37.437922942307395,125.52981436672742,30,29
220,M,25,12,22903,3,1561,35.32595980426194,127.04863528528239,20,2
221,F,25,0,94063,84,513,41.6282919008357,124.96701576376572,5,23
222,M,25,1,55116,39,1752,41.48500080176903,128.56296151263143,25,3
223,M,25,17,28262,39,460,38.38843253457961,131.201123518302,27,14
224,F,18,4,14850,30,2,35.5303680811995,128.08186371569712,7,20
225,M,25,7,11215,84,26,35.38864676374372,129.23052019653562,31,20
226,M,35,1,94518,2,1036,41.96071524842799,129.29178097654417,8,17
227,M,35,20,90291,2,1608,42.02232653295826,128.9934220877283,24,26
228,M,25,15,55455,45,1946,42.83434094246406,124.14165855929201,18,21
229,M,18,10,04576,10,2146,40.84374479950523,131.50667165505988,1,30
230,M,45,1,43210,4,2233,42.03324884231724,127.3941618410868,17,18
231,M,25,3,55455,81,931,33.91421495402352,131.3111969378069,22,18
232,M,25,20,55408,98,982,36.891580570920475,124.56316346358552,16,22
233,F,45,20,37919-4204,3,2643,42.83579355060677,128.34872759177824,4,22
234,M,35,7,39652,1,173,37.23819607414722,128.7094052118875,11,14
235,M,25,0,98153,34,3851,39.19993486694483,124.70488310829826,22,13
236,M,25,5,55126,17,3105,35.623357028779516,126.0009216344632,20,14
237,M,25,6,46835,2,3502,42.430490000191384,125.84153617739969,1,11
238,F,50,7,90291,37,2359,35.8844775020951,131.6563984540211,18,7
239,M,18,19,94618,95,1671,40.141447361469474,128.15712238552192,3,13
240,M,50,17,55113,38,1078,39.55433735982524,124.68028405409211,8,11
241,M,35,20,55121,38,1986,37.69500615734237,131.8203486695798,11,21
242,F,18,4,53706,49,1390,42.065498086464174,127.87745383837449,15,19
243,M,25,16,11576,59,2380,37.946546030273055,125.14625607277748,11,18
244,M,50,7,19072,70,3814,34.030586684278795,128.9768130818169,26,30
245,M,35,16,66046,22,280,36.04101735747008,130.17339553615403,5,20
246,F,18,4,60625,98,393,42.65241923403147,128.27703887323932,14,23
247,M,25,17,94404,52,2107,41.67330660251311,124.31311244023661,30,30
248,M,18,17,72703,71,3523,33.23130102899797,126.07103033703332,28,13
249,F,18,14,48126,22,1398,38.89753181845481,124.29450684937893,5,7
250,M,35,16,11229,47,854,33.4305074757985,128.45877964254564,9,27
251,M,56,17,55105,35,253,37.60684777447048,127.73440712814379,7,23
252,M,25,12,94112,22,117,33.000469176269796,126.11311924887822,5,21
253,F,25,11,97370,61,1991,42.596855585032785,130.86239080499564,27,29
254,M,35,17,49015,29,54,38.64248296578059,131.57369674484795,6,22
255,M,35,0,85310,65,1925,36.122317886369984,131.4152044022221,12,26
256,M,45,16,55076,78,1330,33.97669460341297,125.22448183628352,3,1
257,M,18,18,55113,70,3632,35.86981775347948,129.19679276898918,8,21
258,M,25,7,55436,59,2846,36.05845862378797,128.42278949327977,18,25
259,M,25,1,60615,67,2208,35.65203105379015,126.15153108697419,27,26
260,M,18,19,98126,93,936,35.220998520148065,125.2688553584625,27,6
261,M,25,20,75801,96,1166,36.71320944152316,126.67764982578198,9,16
262,F,25,1,68503,77,1151,37.94709019138894,126.29628715766687,6,24
263,F,25,7,22304,72,451,35.81473224435811,125.59185190265548,25,4
264,M,35,0,20755,59,3798,39.35141686569417,125.89221339912424,8,16
265,F,35,7,55116,27,2864,33.17957952614274,129.73655092702148,23,6
266,M,35,11,75229,25,995,41.407690839953226,126.66120677908154,11,29
267,M,45,12,55001,67,2767,33.34023842066184,128.49474556429396,25,18
268,F,18,12,29708,54,102,42.24641216034065,129.3236176552727,16,5
269,M,25,2,55408,87,1668,40.07917612731456,125.21109401686445,1,14
270,M,50,14,55414,60,1995,35.498841942638826,124.76354773012821,27,20
271,M,18,4,48202,2,2507,41.12210944228754,128.86516242796196,24,22
272,M,18,0,80302,43,3385,37.73401999981063,124.33851092376298,24,30
273,M,18,4,55427,68,351,37.4960704103027,128.1001340200343,9,19
274,M,18,4,55455,87,3584,37.841084707709264,129.61484732534495,21,19
275,M,25,0,48162,25,2768,39.36225523671744,126.05718814391123,24,24
276,M,45,16,01982,55,96,39.338596964390334,124.4360597927502,4,14
277,F,35,1,98126,23,2925,34.123261926809654,129.17328886790256,3,28
278,M,45,18,60482,26,2404,38.159659546487575,128.88862026090806,9,21
279,M,25,14,91214,56,3730,38.06915446714741,128.3647451943697,4,22
280,M,50,7,19118,97,3226,42.553891362515266,130.80381395976184,26,21
281,F,35,0,94117,23,2311,37.94243602313347,126.34380583526023,1,7
282,M,25,17,94401,62,2193,40.13061739139958,127.81115382337758,11,14
283,M,25,0,10003,88,3221,37.53820344628225,125.08071275421152,5,1
284,M,25,12,91910,32,3473,42.145933726991075,126.98118218453247,16,5
285,F,35,0,94109,9,3166,36.415880893803475,126.42421726172454,19,4
286,M,25,1,54601,89,1690,33.10077228421349,124.24168118326166,6,9
287,M,50,13,94706,6,13,39.460582266574114,127.6646282638096,1,25
288,F,25,12,97119,17,2527,41.51752612421099,128.1017237340009,9,20
289,F,25,0,11801,10,3051,38.746477084057034,124.35069384229419,31,5
290,F,25,20,94591,28,1793,41.925955129014476,124.26851431960667,5,18
291,M,35,12,55110,66,791,41.7019654048542,128.6431779324862,19,15
292,M,35,7,19406,46,1083,42.91770388662992,130.5999869677016,31,22
293,M,56,1,55337-4056,29,3580,34.53889071453437,127.84539395392748,6,2
294,F,45,9,43147,20,1547,42.67628222008303,124.92589516118429,27,23
295,M,18,0,80203,85,2271,42.2644819077646,126.69548419973317,20,2
296,M,50,5,89432,61,2342,37.896279126060776,127.00535358029175,21,22
297,M,18,2,97211,10,3032,37.960677327947124,124.49273293533801,31,7
298,F,18,4,19010,72,2909,40.53733427839213,131.8638057837813,16,24
299,M,25,12,97370,20,2270,41.98677262427081,125.82338407774807,7,30
300,M,25,7,78664,78,2480,33.14150545316092,124.05610317977953,4,12
301,M,18,4,61820,98,1240,38.289253997398546,125.2011342180271,16,4
302,M,18,4,04901,17,2586,34.34584728580786,126.74497781931797,19,9
303,M,25,7,20006,21,3906,42.288261012722806,128.89929239871816,3,9
304,M,25,0,55414,67,1475,42.310670153136606,125.51290477127233,15,18
305,F,18,0,55414,52,266,35.10638008329546,126.70348903326317,27,14
306,M,18,0,53051,37,1637,34.50916134535867,127.08877338927223,4,5
307,M,50,16,90027,25,2933,42.532700819512264,127.35513862593896,13,10
308,M,25,2,10025,44,2027,36.869232203307504,127.40368526584629,14,7
309,M,25,4,16801,77,1562,40.32772809282042,124.36667872584196,15,30
310,F,18,4,31207,20,2983,38.365985136018075,125.29108312475748,18,5
311,M,18,4,31201,54,1535,34.412288199900644,131.06930613384716,20,6
312,F,50,2,22207,8,2602,33.34453936485769,124.02072829925447,29,28
313,F,18,4,02138,35,660,38.96540356178407,124.78075970964606,23,3
314,F,56,9,46911,25,3163,34.655110683396835,124.58584776796853,8,9
315,F,56,1,55105,12,3428,41.968875750046834,125.91643990004206,4,2
316,M,56,13,90740,97,129,37.104103358733084,130.56599292609988,29,26
317,M,35,7,38555,92,2830,34.505304222380644,129.9158712405438,25,27
318,F,56,13,55104,61,2692,37.305083407072175,124.82089014710775,23,18
319,F,50,6,33436,99,1099,35.11429908525222,128.53778502199356,21,12
320,M,35,6,99516,29,3578,36.78680555535417,125.59856969238679,3,8
321,M,18,4,55128,54,3928,42.672718249134505,130.4539150026233,8,29
322,M,56,17,55117,8,3499,34.10988858855594,126.14772189865224,2,30
323,M,45,12,53716,94,2909,37.13307979421225,128.9638406477878,8,5
324,M,35,17,55106,11,1595,34.55416645222351,126.67136059889329,31,10
325,F,50,3,55112,73,70,35.7903221340488,126.95138014395272,26,2
326,M,50,11,25302,5,3187,34.939806657339965,125.45095620345269,9,19
327,M,35,18,55448,86,165,37.423348819342564,129.21891136045258,24,16
328,M,35,12,80401,10,3169,35.68526916411516,130.59455434759332,19,24
329,M,35,7,02115,78,1251,33.43459435303923,124.74428392619019,21,12
330,M,56,7,92065,16,373,36.73441599577944,130.4192929742854,27,23
331,M,25,7,55902,79,601,41.476624626311725,129.75028412369835,10,18
332,M,50,1,55109,2,504,38.88056485626431,131.82668161954425,27,17
333,M,35,2,55410,27,3553,38.74673247455763,124.89322423564764,23,10
334,F,56,2,55113,91,3161,41.228580796285435,130.97665250482294,12,2
335,M,35,18,55434,16,3577,40.60886978416077,129.41250178144736,12,2
336,M,18,0,98765,1,1041,36.79778258494869,129.02868953673638,4,31
337,M,18,19,80205,58,3024,38.3204702520395,126.14757312967107,2,23
338,M,35,7,55116,51,2343,34.08040495074778,129.45567838247192,2,27
339,M,50,7,80207,100,2485,34.97210747221983,124.61867242777006,1,3
340,F,25,3,28001,70,3767,35.003388343680626,128.10620020578085,25,28
341,F,56,13,92119,41,1298,40.439643151781596,129.10563199665964,8,8
342,M,18,12,55076,91,131,33.23690902364004,131.33298597809375,7,20
343,F,35,3,55127,47,993,34.98004740961688,124.94596282740149,10,8
344,M,35,14,75034,61,2517,41.049348896117266,127.54299182049414,24,11
345,M,25,12,94114,20,2133,35.54958018492822,125.75760863198718,15,14
346,F,25,0,55110,56,2755,34.84389447200189,128.29241698378857,18,6
347,F,56,1,55305,39,1656,33.10326540713577,128.35215613874794,7,25
348,M,50,7,55110,97,1288,42.75473047984533,126.05122159465984,8,13
349,M,1,10,08035,50,204,40.71331633191818,131.9861945203193,31,10
350,M,45,20,08035,54,1783,41.05091478548218,130.32462513300845,28,8
351,M,18,4,55105,74,403,35.736228692133366,124.88507164452596,31,27
352,M,18,4,60115,72,911,38.582500627337026,124.58876281887616,11,19
353,F,35,7,92625,60,3905,35.856363679895686,129.30340019359014,23,16
354,M,35,1,55117,85,1637,36.648203538066184,126.01917321088987,25,10
355,M,18,3,55107,84,3475,35.98567570311245,131.83980987504776,7,25
356,M,56,20,55101,73,2180,42.340837804907565,125.24334577012881,18,18
357,M,18,0,98103,49,1140,38.57786656124906,127.02038438540717,5,4
358,F,56,1,20815,57,723,38.47148288741255,130.30869442472158,12,25
359,M,25,17,55128,13,3178,36.73329053367505,128.87180276645174,28,11
360,M,35,17,28208,71,389,39.18676540996732,124.76207719656884,28,2
361,F,25,14,94115,71,1397,41.76925842110235,126.49118692110909,31,18
362,M,35,20,55407,61,3556,41.493539504132336,130.39343936497608,25,25
363,M,18,10,55419,71,24,42.66624850608003,127.83472474175039,27,21
364,F,35,1,46815,30,3874,33.19488192115761,124.53721584802268,4,26
365,F,18,4,02138,81,505,36.37706805019948,130.84930577635984,2,8
366,M,50,15,55126,56,1827,33.36681582553525,125.58602373889138,31,19
367,M,50,12,55421,54,2745,42.753958939075815,126.9292362254534,20,18
368,M,25,0,90293,58,393,36.9353893365079,127.30119289086535,25,24
369,M,35,1,55110,85,1711,33.32054635419207,127.14047000551629,27,24
370,M,18,17,22304,43,703,33.4165816697121,124.93877537396871,11,27
371,M,18,4,02141,13,3745,35.595228221895425,124.95818826337255,1,10
372,F,18,4,72227,2,594,38.01384570455803,127.54169468028317,11,18
373,F,25,2,55347,57,2122,34.633896594234,128.54525071940782,5,21
374,F,35,14,55346,25,3184,40.23254387862856,126.93238963895102,16,18
375,M,25,2,55106,42,1633,37.48604482396526,124.30093675537942,31,6
376,M,35,1,80026,63,3577,40.300757542516294,128.87301729482613,9,19
377,M,25,17,55418,71,2393,37.79885546035351,128.36737687668256,24,26
378,F,18,0,55105,39,1709,33.746838274261556,128.01022303701205,11,24
379,F,35,1,54822,63,1626,35.61120216200929,130.71817175367872,6,21
380,M,25,2,92024,71,2531,38.276582880397065,126.85419955357116,2,25
381,M,35,17,89015,93,120,38.84694991342825,130.230794174802,17,1
382,F,35,20,66205,2,2681,36.366454107866936,130.1136099237444,12,6
383,F,25,7,78757,69,577,35.59504553915896,127.32035214041633,3,10
384,M,25,11,55075,41,438,38.99303304424021,126.81068269656272,28,7
385,M,25,6,68131,9,84,40.37026452247428,131.24149655335998,13,14
386,M,25,0,55408,29,1112,38.93497814127181,130.3619862085389,16,1
387,F,35,7,55111,61,2499,38.28553424359761,125.26350853328886,3,28
388,F,25,0,10021,29,2825,42.83301304215293,127.85551469026319,5,26
389,M,25,6,68128,48,2543,34.88277604340042,130.43077148047553,24,13
390,M,25,4,55405,51,3702,37.329128994754726,129.72506253576387,25,19
391,M,45,11,22122,42,2109,34.45697804679475,127.5869246579667,16,11
